1002
V1,V2,V3,V4,Class
11.4,-2.2800000000000002,-4.37,-58.464374909834866,0
11.34,-2.268,-4.347,-56.978590153132814,0
11.28,-2.2560000000000002,-4.324,-57.015648978320314,0
11.22,-2.2439999999999998,-4.301,-57.13959889777221,0
11.16,-2.232,-4.278,-56.824900839878076,0
11.1,-2.2199999999999998,-4.255,-56.50714101840185,0
11.04,-2.208,-4.232,-56.37542983483606,0
10.98,-2.1959999999999997,-4.209,-56.07473516004578,0
10.92,-2.184,-4.186,-55.480895061918716,0
10.86,-2.1719999999999997,-4.163,-55.53738286898335,0
10.799999999999999,-2.16,-4.14,-54.60036889914978,0
10.74,-2.1479999999999997,-4.117,-54.79505323717087,0
10.68,-2.136,-4.093999999999999,-54.135290604959145,0
10.62,-2.1239999999999997,-4.071,-53.978095084970434,0
10.559999999999999,-2.112,-4.048,-53.48622381388767,0
10.5,-2.0999999999999996,-4.0249999999999995,-53.56392354846694,0
10.44,-2.088,-4.002,-53.191710112017255,0
10.379999999999999,-2.0759999999999996,-3.9789999999999996,-52.41475848168817,0
10.319999999999999,-2.064,-3.9559999999999995,-51.98549979587733,0
10.26,-2.0519999999999996,-3.933,-52.102868090999124,0
10.2,-2.04,-3.9099999999999997,-52.437510772271644,0
10.139999999999999,-2.0279999999999996,-3.8869999999999996,-51.32227810058837,0
10.079999999999998,-2.016,-3.8639999999999994,-50.63539966382025,0
10.02,-2.0039999999999996,-3.8409999999999997,-50.911552377326075,0
9.959999999999999,-1.9919999999999998,-3.8179999999999996,-50.25055583918416,0
9.899999999999999,-1.9799999999999998,-3.7949999999999995,-50.479121163293534,0
9.839999999999998,-1.9679999999999997,-3.7719999999999994,-49.8261739035987,0
9.78,-1.9559999999999997,-3.7489999999999997,-49.97255274622747,0
9.72,-1.944,-3.726,-49.1129211944179,0
9.66,-1.932,-3.7030000000000003,-48.54858819346151,0
9.6,-1.92,-3.68,-48.908452560263164,0
9.540000000000001,-1.908,-3.657,-48.60216760988449,0
9.48,-1.896,-3.634,-47.95513346416822,0
9.42,-1.884,-3.611,-48.010981912861915,0
9.36,-1.8719999999999999,-3.588,-47.31460570802314,0
9.3,-1.8599999999999999,-3.565,-46.768732670927484,0
9.24,-1.8479999999999999,-3.542,-46.832779470966635,0
9.18,-1.8359999999999999,-3.519,-47.027723322846086,0
9.12,-1.8239999999999998,-3.496,-46.57464700834472,0
9.06,-1.8119999999999998,-3.473,-46.222368029390694,0
9.0,-1.7999999999999998,-3.4499999999999997,-45.00796986713648,0
8.94,-1.7879999999999998,-3.427,-45.34696039641938,0
8.879999999999999,-1.7759999999999998,-3.404,-44.997163285905806,0
8.82,-1.7639999999999998,-3.381,-44.6728251690708,0
8.76,-1.7519999999999998,-3.3579999999999997,-44.627029516687635,0
8.700000000000001,-1.7400000000000002,-3.3350000000000004,-44.74598162646086,0
8.64,-1.7280000000000002,-3.3120000000000003,-44.002449233014374,0
8.580000000000002,-1.7160000000000002,-3.2890000000000006,-43.32655170336687,0
8.520000000000001,-1.7040000000000002,-3.2660000000000005,-43.87382280769407,0
8.46,-1.6920000000000002,-3.2430000000000003,-42.7914751769836,0
8.4,-1.6800000000000002,-3.22,-42.687852316765316,0
8.34,-1.6680000000000001,-3.197,-42.83430640406207,0
8.280000000000001,-1.6560000000000001,-3.1740000000000004,-42.11992229742828,0
8.22,-1.6440000000000001,-3.1510000000000002,-41.85914020939433,0
8.16,-1.6320000000000001,-3.128,-41.8461725321846,0
8.100000000000001,-1.62,-3.1050000000000004,-40.839481763859396,0
8.040000000000001,-1.608,-3.0820000000000003,-41.06975352140646,0
7.98,-1.596,-3.059,-40.307969914814926,0
7.92,-1.584,-3.036,-40.83114269913673,0
7.86,-1.572,-3.013,-40.260885108886676,0
7.800000000000001,-1.56,-2.99,-39.39172868597114,0
7.74,-1.548,-2.967,-39.76615990437878,0
7.68,-1.536,-2.944,-38.74992817138107,0
7.62,-1.524,-2.9210000000000003,-38.64348732264587,0
7.5600000000000005,-1.512,-2.898,-38.09019422616659,0
7.5,-1.5,-2.875,-38.17212161326288,0
7.4399999999999995,-1.488,-2.852,-37.5392988928937,0
7.38,-1.476,-2.8289999999999997,-37.65925609855278,0
7.32,-1.464,-2.806,-36.88293410609425,0
7.26,-1.452,-2.783,-37.34942828315746,0
7.199999999999999,-1.44,-2.76,-36.32263094173885,0
7.14,-1.428,-2.737,-36.328771416614856,0
7.08,-1.416,-2.714,-35.99603561127739,0
7.02,-1.404,-2.691,-35.92769452372925,0
6.959999999999999,-1.392,-2.6679999999999997,-35.19815994928146,0
6.8999999999999995,-1.38,-2.6449999999999996,-35.17277849396119,0
6.84,-1.3679999999999999,-2.622,-34.696268946294964,0
6.779999999999999,-1.3559999999999999,-2.5989999999999998,-34.253927557640594,0
6.719999999999999,-1.3439999999999999,-2.5759999999999996,-34.32437980940472,0
6.659999999999999,-1.3319999999999999,-2.553,-34.40017785178441,0
6.6,-1.3199999999999998,-2.53,-33.07798691741058,0
6.539999999999999,-1.3079999999999998,-2.5069999999999997,-32.727501545750066,0
6.479999999999999,-1.2959999999999998,-2.4839999999999995,-33.52241531619158,0
6.419999999999999,-1.2839999999999998,-2.4609999999999994,-32.580093417552646,0
6.359999999999999,-1.2719999999999998,-2.4379999999999997,-32.682216194563644,0
6.300000000000001,-1.2600000000000002,-2.415,-32.298729948036566,0
6.24,-1.2480000000000002,-2.3920000000000003,-31.258956770848027,0
6.180000000000001,-1.2360000000000002,-2.369,-31.906923295991284,0
6.12,-1.2240000000000002,-2.346,-30.910554828096025,0
6.0600000000000005,-1.2120000000000002,-2.323,-31.18418198045073,0
6.0,-1.2000000000000002,-2.3000000000000003,-30.593087016537076,0
5.94,-1.1880000000000002,-2.277,-30.057328785020097,0
5.88,-1.1760000000000002,-2.254,-30.344884392343687,0
5.82,-1.1640000000000001,-2.231,-29.672475594679984,0
5.76,-1.1520000000000001,-2.208,-29.233173956699908,0
5.7,-1.1400000000000001,-2.185,-29.05850940134264,0
5.64,-1.1280000000000001,-2.162,-28.23360311879301,0
5.58,-1.116,-2.139,-28.416943518970864,0
5.52,-1.104,-2.116,-27.904594235337623,0
5.46,-1.092,-2.093,-27.50078584353152,0
5.3999999999999995,-1.08,-2.07,-27.07536815648847,0
5.34,-1.068,-2.0469999999999997,-27.06058324085291,0
5.279999999999999,-1.056,-2.024,-26.420215762817076,0
5.22,-1.044,-2.001,-26.68571558150367,0
5.159999999999999,-1.032,-1.9779999999999998,-25.961252788946023,0
5.1,-1.02,-1.9549999999999998,-25.92912931693448,0
5.039999999999999,-1.008,-1.9319999999999997,-25.422739786993123,0
4.9799999999999995,-0.9959999999999999,-1.9089999999999998,-25.01405858841545,0
4.919999999999999,-0.9839999999999999,-1.8859999999999997,-25.04630882775227,0
4.859999999999999,-0.9719999999999999,-1.8629999999999998,-24.458366235944712,0
4.799999999999999,-0.9599999999999999,-1.8399999999999996,-24.01963745372477,0
4.739999999999999,-0.9479999999999998,-1.8169999999999997,-24.211381097377714,0
4.679999999999999,-0.9359999999999998,-1.7939999999999996,-24.163198318671785,0
4.619999999999999,-0.9239999999999998,-1.7709999999999997,-23.895118981183128,0
4.559999999999999,-0.9119999999999998,-1.7479999999999996,-23.278051482515906,0
4.499999999999999,-0.8999999999999998,-1.7249999999999996,-22.648442903491837,0
4.44,-0.8880000000000001,-1.7020000000000002,-22.47811335145581,0
4.380000000000001,-0.8760000000000001,-1.6790000000000003,-21.913603255978327,0
4.32,-0.8640000000000001,-1.6560000000000001,-21.74390930438014,0
4.260000000000001,-0.8520000000000001,-1.6330000000000002,-21.980445886446795,0
4.2,-0.8400000000000001,-1.61,-20.76428594301056,0
4.140000000000001,-0.8280000000000001,-1.5870000000000002,-20.711792153765103,0
4.08,-0.8160000000000001,-1.564,-20.72779848651803,0
4.0200000000000005,-0.804,-1.5410000000000001,-20.27978389014481,0
3.96,-0.792,-1.518,-20.718096905113782,0
3.9000000000000004,-0.78,-1.495,-19.442608488557184,0
3.84,-0.768,-1.472,-19.19820635764177,0
3.7800000000000002,-0.756,-1.449,-18.621358921958755,0
3.7199999999999998,-0.744,-1.426,-18.804660545904692,0
3.66,-0.732,-1.403,-18.743521458554962,0
3.5999999999999996,-0.72,-1.38,-18.76688326240196,0
3.54,-0.708,-1.357,-18.379531955619452,0
3.4799999999999995,-0.696,-1.3339999999999999,-17.066899862022684,0
3.42,-0.6839999999999999,-1.311,-17.7441819764065,0
3.3599999999999994,-0.6719999999999999,-1.2879999999999998,-16.8527925468828,0
3.3,-0.6599999999999999,-1.265,-16.874544708980206,0
3.2399999999999993,-0.6479999999999999,-1.2419999999999998,-16.061971493108846,0
3.1799999999999997,-0.6359999999999999,-1.2189999999999999,-16.383900561658148,0
3.119999999999999,-0.6239999999999999,-1.1959999999999997,-15.875162077830552,0
3.0599999999999996,-0.6119999999999999,-1.1729999999999998,-15.177627173622009,0
2.999999999999999,-0.5999999999999999,-1.1499999999999997,-15.379420111151425,0
2.9399999999999995,-0.5879999999999999,-1.1269999999999998,-15.050293358177953,0
2.879999999999999,-0.5759999999999998,-1.1039999999999996,-14.60303983671478,0
2.8199999999999994,-0.5639999999999998,-1.0809999999999997,-13.898172977400368,0
2.759999999999999,-0.5519999999999998,-1.0579999999999996,-13.908017836707739,0
2.6999999999999993,-0.5399999999999998,-1.0349999999999997,-13.688363660246436,0
2.639999999999999,-0.5279999999999998,-1.0119999999999996,-13.691467538588096,0
2.579999999999999,-0.5159999999999998,-0.9889999999999997,-13.320119449077898,0
2.5199999999999987,-0.5039999999999998,-0.9659999999999995,-12.711339727160984,0
2.4600000000000004,-0.4920000000000001,-0.9430000000000002,-12.586953912055218,0
2.4000000000000004,-0.4800000000000001,-0.9200000000000002,-11.624030016582676,0
2.3400000000000003,-0.4680000000000001,-0.8970000000000001,-11.042285150012228,0
2.2800000000000002,-0.45600000000000007,-0.8740000000000001,-11.349019819200167,0
2.22,-0.44400000000000006,-0.8510000000000001,-11.0671641639434,0
2.16,-0.43200000000000005,-0.8280000000000001,-11.255912006674528,0
2.1,-0.42000000000000004,-0.805,-10.367602966540806,0
2.04,-0.40800000000000003,-0.782,-10.224929446437374,0
1.98,-0.396,-0.759,-9.93443799114907,0
1.92,-0.384,-0.736,-9.192658118135599,0
1.8599999999999999,-0.372,-0.713,-9.137665754162756,0
1.7999999999999998,-0.36,-0.69,-8.526750870827529,0
1.7399999999999998,-0.348,-0.6669999999999999,-8.877593198632894,0
1.6799999999999997,-0.33599999999999997,-0.6439999999999999,-8.450939348731842,0
1.6199999999999997,-0.32399999999999995,-0.6209999999999999,-7.688208558014497,0
1.5599999999999996,-0.31199999999999994,-0.5979999999999999,-7.955287523960807,0
1.4999999999999996,-0.29999999999999993,-0.5749999999999998,-7.111246789819618,0
1.4399999999999995,-0.2879999999999999,-0.5519999999999998,-7.800137632866296,0
1.3799999999999994,-0.2759999999999999,-0.5289999999999998,-6.852394368666069,0
1.3199999999999994,-0.2639999999999999,-0.5059999999999998,-6.064803218908636,0
1.2599999999999993,-0.2519999999999999,-0.48299999999999976,-6.935288891645746,0
1.1999999999999993,-0.23999999999999988,-0.45999999999999974,-5.988720835679795,0
1.1399999999999992,-0.22799999999999987,-0.4369999999999997,-6.0949281613092205,0
1.0799999999999992,-0.21599999999999986,-0.4139999999999997,-4.908990912401765,0
1.0199999999999991,-0.20399999999999985,-0.3909999999999997,-5.528253220911928,0
0.9599999999999992,-0.19199999999999984,-0.36799999999999966,-4.950120568313079,0
0.8999999999999991,-0.17999999999999983,-0.34499999999999964,-4.332566227832531,0
0.8399999999999991,-0.16799999999999982,-0.3219999999999996,-4.1188325573380276,0
0.779999999999999,-0.1559999999999998,-0.2989999999999996,-3.827749064285115,0
0.719999999999999,-0.1439999999999998,-0.2759999999999996,-2.9764597440660614,0
0.6599999999999989,-0.13199999999999978,-0.25299999999999956,-3.110762106201091,0
0.6000000000000005,-0.1200000000000001,-0.2300000000000002,-2.9376314692935064,0
0.5400000000000005,-0.1080000000000001,-0.20700000000000018,-2.5270660395940454,0
0.4800000000000004,-0.09600000000000009,-0.18400000000000016,-1.7757587116813722,0
0.4200000000000004,-0.08400000000000007,-0.16100000000000014,-1.6706880652422367,0
0.3600000000000003,-0.07200000000000006,-0.13800000000000012,-1.655272530482815,0
0.30000000000000027,-0.06000000000000005,-0.1150000000000001,-1.354313942402903,0
0.2400000000000002,-0.04800000000000004,-0.09200000000000008,-0.926039197192275,0
0.18000000000000016,-0.03600000000000003,-0.06900000000000006,-0.5229741225178361,0
0.1200000000000001,-0.02400000000000002,-0.04600000000000004,-0.4297189452468595,0
0.06000000000000005,-0.01200000000000001,-0.02300000000000002,0.16836543212942562,0
-0.0,0.0,0.0,0.4405237946024909,0
-0.06000000000000005,0.01200000000000001,0.02300000000000002,0.3094922448651365,0
-0.1200000000000001,0.02400000000000002,0.04600000000000004,0.43579656264207745,0
-0.18000000000000016,0.03600000000000003,0.06900000000000006,1.2413524213273481,0
-0.2400000000000002,0.04800000000000004,0.09200000000000008,1.6073625591169702,0
-0.30000000000000027,0.06000000000000005,0.1150000000000001,1.908545311121163,0
-0.3600000000000003,0.07200000000000006,0.13800000000000012,2.1979403762089023,0
-0.4200000000000004,0.08400000000000007,0.16100000000000014,2.6571017899995817,0
-0.4800000000000004,0.09600000000000009,0.18400000000000016,3.1288669640936604,0
-0.5400000000000005,0.1080000000000001,0.20700000000000018,3.4530602225873808,0
-0.6000000000000005,0.1200000000000001,0.2300000000000002,3.2882931619428963,0
-0.6600000000000006,0.13200000000000012,0.2530000000000002,3.3785354148113633,0
-0.7200000000000006,0.14400000000000013,0.27600000000000025,3.89877179181756,0
-0.7800000000000007,0.15600000000000014,0.29900000000000027,4.798049371399829,0
-0.8400000000000007,0.16800000000000015,0.3220000000000003,4.443668085617563,0
-0.9000000000000008,0.18000000000000016,0.3450000000000003,4.9321660307099116,0
-0.9600000000000009,0.19200000000000017,0.3680000000000003,5.287113353181673,0
-1.020000000000001,0.20400000000000018,0.39100000000000035,5.600731005570087,0
-1.080000000000001,0.2160000000000002,0.41400000000000037,5.329247444407362,0
-1.140000000000001,0.2280000000000002,0.4370000000000004,5.787258232956934,0
-1.200000000000001,0.2400000000000002,0.4600000000000004,6.461560693031317,0
-1.2600000000000011,0.2520000000000002,0.48300000000000043,6.809209763807165,0
-1.3200000000000012,0.26400000000000023,0.5060000000000004,6.6313406168676465,0
-1.3800000000000012,0.27600000000000025,0.5290000000000005,7.0640942375151035,0
-1.4400000000000013,0.28800000000000026,0.5520000000000005,7.942429016435612,0
-1.5000000000000013,0.30000000000000027,0.5750000000000005,8.184847802601414,0
-1.5600000000000014,0.3120000000000003,0.5980000000000005,7.704323863209792,0
-1.6200000000000014,0.3240000000000003,0.6210000000000006,8.913609314879476,0
-1.6800000000000015,0.3360000000000003,0.6440000000000006,8.86561824022298,0
-1.7400000000000015,0.3480000000000003,0.6670000000000006,8.996747850665475,0
-1.8000000000000016,0.3600000000000003,0.6900000000000006,10.20786431502354,0
-1.8600000000000017,0.37200000000000033,0.7130000000000006,9.662134245363202,0
-1.9200000000000017,0.38400000000000034,0.7360000000000007,10.563841732446477,0
-1.9800000000000018,0.39600000000000035,0.7590000000000007,10.243465406483372,0
-2.040000000000002,0.40800000000000036,0.7820000000000007,10.478659280040155,0
-2.100000000000002,0.4200000000000004,0.8050000000000007,11.033551235167144,0
-2.160000000000002,0.4320000000000004,0.8280000000000007,11.545067584167587,0
-2.220000000000002,0.4440000000000004,0.8510000000000008,11.109155264582288,0
-2.280000000000002,0.4560000000000004,0.8740000000000008,11.885640992287291,0
-2.339999999999999,0.46799999999999975,0.8969999999999996,11.984734278840522,0
-2.3999999999999986,0.47999999999999976,0.9199999999999995,12.809131997125046,0
-2.459999999999999,0.49199999999999977,0.9429999999999996,13.19029059400422,0
-2.5199999999999987,0.5039999999999998,0.9659999999999995,13.453705429883652,0
-2.579999999999999,0.5159999999999998,0.9889999999999997,13.290989728697348,0
-2.639999999999999,0.5279999999999998,1.0119999999999996,14.331080454716595,0
-2.6999999999999993,0.5399999999999998,1.0349999999999997,13.880021933691978,0
-2.759999999999999,0.5519999999999998,1.0579999999999996,14.078239587079588,0
-2.8199999999999994,0.5639999999999998,1.0809999999999997,14.378644095320723,0
-2.879999999999999,0.5759999999999998,1.1039999999999996,15.540613511080004,0
-2.9399999999999995,0.5879999999999999,1.1269999999999998,15.50577672069557,0
-2.999999999999999,0.5999999999999999,1.1499999999999997,16.268205518896508,0
-3.0599999999999996,0.6119999999999999,1.1729999999999998,15.74159036391042,0
-3.119999999999999,0.6239999999999999,1.1959999999999997,16.507693704648172,0
-3.1799999999999997,0.6359999999999999,1.2189999999999999,16.81513162671973,0
-3.2399999999999993,0.6479999999999999,1.2419999999999998,16.988699222718527,0
-3.3,0.6599999999999999,1.265,16.671969272390452,0
-3.3599999999999994,0.6719999999999999,1.2879999999999998,17.072718531644455,0
-3.42,0.6839999999999999,1.311,17.751741854560027,0
-3.4799999999999995,0.696,1.3339999999999999,18.02568734165335,0
-3.54,0.708,1.357,18.89464093199642,0
-3.5999999999999996,0.72,1.38,19.12327599036225,0
-3.66,0.732,1.403,18.671910451353384,0
-3.7199999999999998,0.744,1.426,19.141561844627798,0
-3.7800000000000002,0.756,1.449,19.59211585040451,0
-3.84,0.768,1.472,19.922201317985824,0
-3.9000000000000004,0.78,1.495,19.984545451118834,0
-3.96,0.792,1.518,20.398614294201224,0
-4.0200000000000005,0.804,1.5410000000000001,20.55955421001142,0
-4.08,0.8160000000000001,1.564,21.220738467481283,0
-4.140000000000001,0.8280000000000001,1.5870000000000002,21.242365308850243,0
-4.2,0.8400000000000001,1.61,21.597359940946067,0
-4.260000000000001,0.8520000000000001,1.6330000000000002,22.637688458369375,0
-4.32,0.8640000000000001,1.6560000000000001,21.698395669176186,0
-4.380000000000001,0.8760000000000001,1.6790000000000003,22.307610214100844,0
-4.44,0.8880000000000001,1.7020000000000002,23.44938553973769,0
-4.500000000000001,0.9000000000000001,1.7250000000000003,23.13840999158437,0
-4.5600000000000005,0.9120000000000001,1.7480000000000002,23.413136109865686,0
-4.620000000000001,0.9240000000000002,1.7710000000000004,23.56292871682559,0
-4.680000000000001,0.9360000000000002,1.7940000000000003,23.74435765641943,0
-4.740000000000001,0.9480000000000002,1.8170000000000004,24.84447068467681,0
-4.800000000000001,0.9600000000000002,1.8400000000000003,25.267866803831627,0
-4.860000000000001,0.9720000000000002,1.8630000000000004,24.870889535369596,0
-4.920000000000001,0.9840000000000002,1.8860000000000003,25.424165548606283,0
-4.980000000000001,0.9960000000000002,1.9090000000000005,24.95318522189244,0
-5.040000000000001,1.0080000000000002,1.9320000000000004,25.68057147793031,0
-5.100000000000001,1.0200000000000002,1.9550000000000005,25.682217049054927,0
-5.160000000000001,1.0320000000000003,1.9780000000000004,26.755922672206434,0
-5.2200000000000015,1.0440000000000003,2.0010000000000003,26.62584503484972,0
-5.280000000000001,1.0560000000000003,2.0240000000000005,27.587468732539964,0
-5.340000000000002,1.0680000000000003,2.0470000000000006,27.36255162152194,0
-5.400000000000001,1.0800000000000003,2.0700000000000007,27.91707480760645,0
-5.460000000000002,1.0920000000000003,2.0930000000000004,27.927205727041475,0
-5.520000000000001,1.1040000000000003,2.1160000000000005,27.978989949399647,0
-5.580000000000002,1.1160000000000003,2.1390000000000007,28.669566634359708,0
-5.6400000000000015,1.1280000000000003,2.162000000000001,28.290505674009857,0
-5.700000000000002,1.1400000000000003,2.1850000000000005,29.011268805445987,0
-5.760000000000002,1.1520000000000004,2.2080000000000006,29.509552021081053,0
-5.820000000000002,1.1640000000000004,2.2310000000000008,30.301226752350892,0
-5.880000000000002,1.1760000000000004,2.254000000000001,30.289064532406346,0
-5.940000000000002,1.1880000000000004,2.2770000000000006,30.419611331350183,0
-6.000000000000002,1.2000000000000004,2.3000000000000007,30.827212081583347,0
-6.060000000000002,1.2120000000000004,2.323000000000001,31.472490189902842,0
-6.119999999999999,1.2239999999999998,2.3459999999999996,31.545835768632255,0
-6.179999999999999,1.2359999999999998,2.3689999999999998,32.19181642578812,0
-6.239999999999998,1.2479999999999998,2.3919999999999995,32.64250301326096,0
-6.299999999999999,1.2599999999999998,2.4149999999999996,32.830393113052715,0
-6.359999999999999,1.2719999999999998,2.4379999999999997,32.97170006051461,0
-6.419999999999999,1.2839999999999998,2.4609999999999994,33.16781183661795,0
-6.479999999999999,1.2959999999999998,2.4839999999999995,33.313766269641754,0
-6.539999999999999,1.3079999999999998,2.5069999999999997,33.65221666577465,0
-6.6,1.3199999999999998,2.53,33.88928730907855,0
-6.659999999999999,1.3319999999999999,2.553,34.4112807138652,0
-6.719999999999999,1.3439999999999999,2.5759999999999996,34.50664625756498,0
-6.779999999999999,1.3559999999999999,2.5989999999999998,34.63046821273341,0
-6.84,1.3679999999999999,2.622,35.200904902963785,0
-6.8999999999999995,1.38,2.6449999999999996,35.783477880130185,0
-6.959999999999999,1.392,2.6679999999999997,35.74121884936993,0
-7.02,1.404,2.691,36.60631828387977,0
-7.08,1.416,2.714,36.2927287279879,0
-7.14,1.428,2.737,37.12643180866508,0
-7.199999999999999,1.44,2.76,36.929486158376534,0
-7.26,1.452,2.783,37.296440722838426,0
-7.32,1.464,2.806,37.833131756720626,0
-7.38,1.476,2.8289999999999997,38.44696904628114,0
-7.4399999999999995,1.488,2.852,38.02226585827676,0
-7.5,1.5,2.875,39.159962799712595,0
-7.5600000000000005,1.512,2.898,38.827774746418505,0
-7.62,1.524,2.9210000000000003,38.723831518701644,0
-7.68,1.536,2.944,39.71188994049052,0
-7.74,1.548,2.967,38.90231636841956,0
-7.800000000000001,1.56,2.99,40.73770550457262,0
-7.86,1.572,3.013,40.03283352580648,0
-7.92,1.584,3.036,41.18303003527182,0
-7.98,1.596,3.059,40.690911498640844,0
-8.040000000000001,1.608,3.0820000000000003,41.84075110975064,0
-8.100000000000001,1.62,3.1050000000000004,41.87588719345706,0
-8.16,1.6320000000000001,3.128,42.203159092990035,0
-8.22,1.6440000000000001,3.1510000000000002,42.38330964116145,0
-8.280000000000001,1.6560000000000001,3.1740000000000004,42.23329725740923,0
-8.34,1.6680000000000001,3.197,42.73282903519358,0
-8.4,1.6800000000000002,3.22,43.635087534789655,0
-8.46,1.6920000000000002,3.2430000000000003,43.536835477491515,0
-8.520000000000001,1.7040000000000002,3.2660000000000005,43.479565681449195,0
-8.580000000000002,1.7160000000000002,3.2890000000000006,44.83786689481097,0
-8.64,1.7280000000000002,3.3120000000000003,44.32523146321042,0
-8.700000000000001,1.7400000000000002,3.3350000000000004,44.71590848730522,0
-8.760000000000002,1.7520000000000002,3.3580000000000005,45.80214177022884,0
-8.82,1.7640000000000002,3.3810000000000002,45.15156378369184,0
-8.88,1.7760000000000002,3.4040000000000004,45.25693640405041,0
-8.940000000000001,1.7880000000000003,3.4270000000000005,45.79518066468791,0
-9.000000000000002,1.8000000000000003,3.4500000000000006,46.44583275210448,0
-9.060000000000002,1.8120000000000003,3.4730000000000008,46.519060815454885,0
-9.120000000000001,1.8240000000000003,3.4960000000000004,46.82315214760762,0
-9.180000000000001,1.8360000000000003,3.5190000000000006,47.39853489263361,0
-9.240000000000002,1.8480000000000003,3.5420000000000007,47.4398855634015,0
-9.3,1.8600000000000003,3.5650000000000004,47.84722157209296,0
-9.360000000000001,1.8720000000000003,3.5880000000000005,48.279410777936455,0
-9.420000000000002,1.8840000000000003,3.6110000000000007,48.48936525922826,0
-9.480000000000002,1.8960000000000004,3.634000000000001,48.641208415588544,0
-9.540000000000003,1.9080000000000004,3.657000000000001,49.18463602542435,0
-9.600000000000001,1.9200000000000004,3.6800000000000006,49.29328785336986,0
-9.660000000000002,1.9320000000000004,3.7030000000000007,49.377423292912546,0
-9.720000000000002,1.9440000000000004,3.726000000000001,50.2015743072427,0
-9.780000000000001,1.9560000000000004,3.7490000000000006,50.1816012330694,0
-9.840000000000002,1.9680000000000004,3.7720000000000007,51.082637765373654,0
-9.900000000000002,1.9800000000000004,3.795000000000001,50.81333495735067,0
-9.960000000000003,1.9920000000000004,3.818000000000001,51.439078457829225,0
-10.02,2.0039999999999996,3.8409999999999997,50.845988380272104,0
-10.079999999999998,2.016,3.8639999999999994,51.45691100810192,0
-10.139999999999999,2.0279999999999996,3.8869999999999996,51.9173977067521,0
