1002
V1,V2,Class
-6.84,-14.049903458266868,0
-6.719999999999999,-12.803931667829223,0
-6.6,-12.514899812075912,0
-6.479999999999999,-11.364484408465973,0
-6.359999999999999,-11.50029547023935,0
-6.239999999999998,-12.055956317951972,0
-6.119999999999999,-12.428732092812872,0
-5.999999999999998,-8.900960117679643,0
-5.879999999999999,-10.743666983324356,0
-5.759999999999998,-10.668950971827524,0
-5.639999999999999,-10.482595507409679,0
-5.519999999999998,-10.286185673151444,0
-5.399999999999999,-10.499677182070004,0
-5.279999999999998,-9.465915310149018,0
-5.159999999999998,-10.012127033761871,0
-5.039999999999997,-8.934096421798822,0
-4.920000000000001,-9.007176642442595,0
-4.800000000000001,-8.465604047625371,0
-4.680000000000001,-7.999739128051599,0
-4.5600000000000005,-9.169958856300164,0
-4.44,-8.556123086367629,0
-4.32,-9.09015485139983,0
-4.2,-8.012560634893315,0
-4.08,-6.811070208473977,0
-3.96,-6.813803834248304,0
-3.84,-7.3352517295116,0
-3.7199999999999998,-6.759342197408766,0
-3.5999999999999996,-5.947167066758735,0
-3.4799999999999995,-6.436549433346436,0
-3.3599999999999994,-6.939634280628172,0
-3.2399999999999993,-4.546014706561363,0
-3.119999999999999,-5.148140479059442,0
-2.999999999999999,-5.7236100187538845,0
-2.879999999999999,-4.772748631233078,0
-2.759999999999999,-5.463474889267712,0
-2.639999999999999,-4.215518227161788,0
-2.5199999999999987,-4.995609828175174,0
-2.3999999999999986,-3.9828824178937126,0
-2.2799999999999985,-3.804961107489614,0
-2.1599999999999984,-2.848068323770148,0
-2.0399999999999983,-3.8265539688077554,0
-1.9199999999999984,-2.7622435992226846,0
-1.7999999999999983,-2.28162331288045,0
-1.6799999999999982,-2.4973501925649373,0
-1.559999999999998,-2.956472356106585,0
-1.439999999999998,-1.7879085999923692,0
-1.3199999999999978,-0.5671162161910426,0
-1.200000000000001,-3.0053597131672456,0
-1.080000000000001,-1.974792270121098,0
-0.9600000000000009,-0.9993915227216308,0
-0.8400000000000007,-0.7634397122707,0
-0.7200000000000006,0.36496268828501055,0
-0.6000000000000005,-0.20660134309469502,0
-0.4800000000000004,-0.7300203440809268,0
-0.3600000000000003,0.36722816124785507,0
-0.2400000000000002,-0.5859876851353463,0
-0.1200000000000001,1.532419363798354,0
0.0,0.191002957384113,0
0.1200000000000001,0.5245285186132513,0
0.2400000000000002,1.5381028842664883,0
0.3600000000000003,0.8733224456876503,0
0.4800000000000004,1.7444435850685027,0
0.6000000000000005,1.0315344918251528,0
0.7200000000000006,2.5413307748787477,0
0.8400000000000007,3.3505040121884777,0
0.9600000000000009,2.1144019822601994,0
1.080000000000001,2.950651697969098,0
1.200000000000001,3.569786478645856,0
1.3200000000000012,2.5877100818796945,0
1.4400000000000013,3.392853128494999,0
1.5600000000000014,3.0851276419392066,0
1.6800000000000015,4.316843113720175,0
1.8000000000000016,5.284487953430482,0
1.9200000000000017,4.541319606793225,0
2.040000000000002,4.127605319985853,0
2.160000000000002,4.6499619017332305,0
2.280000000000002,5.960671585476312,0
2.400000000000002,4.42185086916203,0
2.5200000000000022,6.342061724710025,0
2.6400000000000023,5.898942456016422,0
2.7600000000000025,5.389670693165454,0
2.8800000000000026,7.160404152515767,0
3.0000000000000027,6.364230816601586,0
3.1200000000000028,7.496550333559668,0
3.240000000000003,7.3546258654191625,0
3.360000000000003,8.374050469521215,0
3.480000000000003,7.300258849526772,0
3.600000000000003,7.256619330725951,0
3.7200000000000033,7.363826637646981,0
3.8400000000000034,8.308365604836581,0
3.9600000000000035,8.80744644741553,0
4.080000000000004,8.702517559020823,0
4.200000000000004,8.577158752749444,0
4.320000000000004,9.444987492316903,0
4.440000000000004,9.538649022024872,0
4.560000000000004,8.365853193634363,0
4.679999999999998,10.549375371366128,0
4.799999999999997,11.033449860732762,0
4.919999999999998,10.990417173077404,0
5.039999999999997,10.941310809363872,0
5.159999999999998,10.885790644121073,0
5.279999999999998,10.789411518238518,0
5.399999999999999,11.37480021019853,0
5.519999999999998,11.370320525089111,0
5.639999999999999,11.413839229471236,0
5.759999999999998,13.425907546914868,0
5.879999999999999,12.019371067851052,0
5.999999999999998,13.225900589392277,0
6.119999999999999,11.994328190132524,0
6.239999999999998,13.398689008073323,0
6.359999999999999,13.284276586497754,0
6.479999999999999,12.762073434037054,0
6.6,13.565070790788893,0
6.719999999999999,15.154027820061184,0
6.84,13.937260532158124,0
6.959999999999999,14.082470833717016,0
7.08,15.42834923406874,0
7.199999999999999,14.942578353819886,0
7.32,13.954152909189036,0
7.4399999999999995,15.190050940949021,0
7.5600000000000005,15.574533301959036,0
7.68,17.524190808552056,0
7.800000000000001,16.263928494050194,0
7.92,16.48086575263812,0
8.040000000000001,16.608744703372746,0
8.16,17.16069061602227,0
8.280000000000001,17.325114167847836,0
8.4,17.457826974154024,0
8.520000000000001,17.242100022313068,0
8.64,18.752086580061235,0
8.760000000000002,17.644863063057517,0
8.88,19.851624032479382,0
9.000000000000002,19.029678259065268,0
9.120000000000001,18.889122620036478,0
9.240000000000002,19.084837047776354,0
9.360000000000001,17.78841297039522,0
9.480000000000002,18.51965871079689,0
9.600000000000001,21.191733721865194,0
9.720000000000002,19.684605341346014,0
9.840000000000002,21.07563589491887,0
9.960000000000003,20.841326748876106,0
10.080000000000002,20.739255117278425,0
10.200000000000003,21.448336719605294,0
10.320000000000002,21.672647112263448,0
10.440000000000003,21.1120190158109,0
10.560000000000002,21.813316561423527,0
10.680000000000003,22.816565632436284,0
10.800000000000002,23.587298840284088,0
10.920000000000003,23.408901553267242,0
11.040000000000003,23.745889404451727,0
11.160000000000004,23.588369363676797,0
11.280000000000003,23.719652600386617,0
11.400000000000004,24.175437179111334,0
11.520000000000003,22.79891265556671,0
11.640000000000004,23.574474677162474,0
11.760000000000003,23.65865896474441,0
11.880000000000004,24.02913140949051,0
12.000000000000004,25.821591702582854,0
12.120000000000005,24.575930466812228,0
12.239999999999998,24.75255106270711,0
12.359999999999998,24.88916396355587,0
12.479999999999997,25.838565518314564,0
12.599999999999998,24.906375468765,0
12.719999999999999,25.361326755705367,0
12.839999999999998,26.162268999082446,0
12.959999999999997,27.807347393327063,0
13.079999999999998,26.895310376953837,0
13.2,26.60620555800176,0
13.319999999999999,27.5921915339167,0
13.439999999999998,27.640254864388936,0
13.559999999999999,27.136955311825165,0
13.68,29.146660694197198,0
13.799999999999999,27.754031147849727,0
13.919999999999998,29.247197052525145,0
14.04,28.065480403433604,0
14.16,29.217164438114935,0
14.28,30.382011281423882,0
14.399999999999999,30.42499550555123,0
14.52,30.765020518061426,0
14.64,29.791034173208594,0
14.76,30.419842074936284,0
14.879999999999999,29.748755748643596,0
15.0,31.330761794629357,0
15.120000000000001,29.960351754720833,0
15.24,31.86043219003145,0
15.36,31.486590896598273,0
15.48,32.12033803181862,0
15.600000000000001,31.159328355505803,0
15.72,32.023045919501364,0
15.84,32.67199348112809,0
15.96,32.82064632136269,0
16.080000000000002,32.6268996507064,0
16.200000000000003,34.28943628873345,0
16.32,33.25962928718044,0
16.44,33.58166079785968,0
16.560000000000002,34.340372757483046,0
16.68,33.80810768836812,0
16.8,34.44541494473906,0
16.92,35.27532479950665,0
17.040000000000003,35.86079140241793,0
17.160000000000004,34.614977750697356,0
17.28,36.96361144900669,0
17.400000000000002,35.912101114575194,0
17.520000000000003,35.67133562926265,0
17.64,37.248888645335455,0
17.76,36.03185290782296,0
17.880000000000003,35.6727822890532,0
18.000000000000004,36.55923988013357,0
18.120000000000005,37.28879829924062,0
18.240000000000002,38.079425564635166,0
18.360000000000003,36.812659946899004,0
18.480000000000004,37.89482581877558,0
18.6,37.17237174912947,0
18.720000000000002,37.352552528990536,0
18.840000000000003,37.372388994877255,0
18.960000000000004,37.638663758272045,0
19.080000000000005,38.8010246915676,0
19.200000000000003,39.52259671423845,0
19.320000000000004,38.52262927992209,0
19.440000000000005,39.48883062477778,0
19.560000000000002,39.27728647760636,0
19.680000000000003,39.72247811896759,0
19.800000000000004,40.256991746737974,0
19.920000000000005,41.107213153659785,0
20.04,40.24189341797817,0
20.159999999999997,40.418685196080666,0
20.279999999999998,41.704243032072405,0
20.4,41.050701947924615,0
20.52,42.416008980715254,0
20.639999999999997,41.88378985226372,0
20.759999999999998,42.51929468008318,0
20.88,41.616293950867586,0
21.0,42.943425422770794,0
21.119999999999997,43.27662629739565,0
21.24,44.236943457597285,0
21.36,44.20295983835517,0
21.48,43.38575497859643,0
21.599999999999998,43.95260098807281,0
21.72,43.66549406771284,0
21.84,44.30863812191597,0
21.96,43.98843021721774,0
22.08,43.662791371290695,0
22.2,44.56889190641213,0
22.32,45.98364137466094,0
22.44,44.98485647404926,0
22.56,46.22903377623846,0
22.68,45.786490296200554,0
22.8,46.57289986951195,0
22.92,47.22383855884138,0
23.04,48.0402251373424,0
23.16,46.622922167993714,0
23.28,46.92236012198428,0
23.400000000000002,46.95386465691699,0
23.52,47.68118325782146,0
23.64,47.76207214251892,0
23.76,48.156345212539364,0
23.880000000000003,48.46167199302376,0
24.0,48.48383879994657,0
24.12,48.856214977287685,0
24.240000000000002,49.69977664047171,0
24.360000000000003,50.105895890525694,0
24.48,49.38111687322004,0
24.6,48.974640057790516,0
24.720000000000002,49.8498191826832,0
24.840000000000003,49.00043221406035,0
24.96,51.07594481432463,0
25.080000000000002,51.44832505975787,0
25.200000000000003,51.8500172018199,0
25.320000000000004,51.361320140733596,0
25.44,50.7184246386284,0
25.560000000000002,52.486124232946565,0
25.680000000000003,52.654440085389034,0
25.800000000000004,51.725714329129005,0
25.92,52.373212634924194,0
26.040000000000003,51.90565334074358,0
26.160000000000004,53.34447872364681,0
26.280000000000005,52.63297031001013,0
26.400000000000002,52.32580335915467,0
26.520000000000003,54.092198890330536,0
26.640000000000004,54.68990532857251,0
26.760000000000005,54.64541918751264,0
26.880000000000003,54.727045224443884,0
27.000000000000004,54.05291288516154,0
27.120000000000005,56.09889225861254,0
27.240000000000006,55.178178048065554,0
27.360000000000003,54.92957646730035,0
27.480000000000004,55.4654324420053,0
27.599999999999998,55.357217715539434,0
27.72,56.631942364745285,0
27.839999999999996,56.274576806413414,0
27.959999999999997,56.335528323967374,0
28.08,57.67188048664359,0
28.2,56.39243421745201,0
28.32,57.54583594601915,0
28.439999999999998,58.361097676848054,0
28.56,58.15204985535019,0
28.68,57.02645664133594,0
28.799999999999997,59.11821653922114,0
28.919999999999998,58.30113910191071,0
29.04,59.44557096057738,0
29.16,58.633283982531424,0
29.28,60.64789717431716,0
29.4,60.29627386047845,0
29.52,60.65882041527123,0
29.64,59.42822177592242,0
29.759999999999998,59.822744935618736,0
29.88,60.805962924744485,0
30.0,60.93935583176556,0
-30.0,-60.736977034249364,1
-29.88,-61.079785413559016,1
-29.759999999999998,-59.739095535959386,1
-29.64,-58.89679399174384,1
-29.52,-59.1214998875972,1
-29.4,-59.415189157867886,1
-29.28,-59.5996638974421,1
-29.16,-58.604131836284715,1
-29.04,-58.79775822714423,1
-28.919999999999998,-58.69723608551633,1
-28.799999999999997,-57.47946907427441,1
-28.68,-57.71117610105899,1
-28.56,-57.1292795369236,1
-28.439999999999998,-58.01736282397601,1
-28.32,-57.94788972317683,1
-28.2,-57.14185500603821,1
-28.08,-57.32044488233449,1
-27.959999999999997,-56.507529973469595,1
-27.839999999999996,-55.05231918587515,1
-27.720000000000002,-56.89798855468534,1
-27.6,-54.74235091587491,1
-27.48,-55.86362301991642,1
-27.36,-54.59323762598922,1
-27.240000000000002,-54.380776288732456,1
-27.12,-54.29622878735356,1
-27.0,-53.056566636787906,1
-26.88,-54.26395356452889,1
-26.76,-54.11586247181483,1
-26.64,-53.263382383002124,1
-26.52,-53.651027738131624,1
-26.4,-53.683117177325194,1
-26.28,-52.53275756790071,1
-26.16,-54.122825525075115,1
-26.04,-52.81925694068143,1
-25.919999999999998,-52.165099295430494,1
-25.8,-51.60469994302274,1
-25.68,-51.737438625402305,1
-25.56,-52.20402468062274,1
-25.439999999999998,-51.65292429359688,1
-25.32,-51.42987430676088,1
-25.2,-51.44950957639371,1
-25.08,-50.93149813340447,1
-24.959999999999997,-52.364182831406616,1
-24.84,-51.08826387944827,1
-24.720000000000002,-50.2723462890172,1
-24.6,-49.80845414579421,1
-24.48,-49.3142243491449,1
-24.360000000000003,-50.13430803993314,1
-24.240000000000002,-49.5400588061219,1
-24.12,-49.96405989144754,1
-24.0,-47.71164536059859,1
-23.880000000000003,-48.58671778015455,1
-23.76,-48.84176410855265,1
-23.64,-47.85606948425701,1
-23.52,-46.537886513800196,1
-23.400000000000002,-48.19430266054357,1
-23.28,-46.17671109968226,1
-23.16,-46.76948555621536,1
-23.04,-47.76312181715762,1
-22.92,-48.25184970246155,1
-22.8,-46.37549282674026,1
-22.68,-46.7965389267633,1
-22.56,-45.902914028758104,1
-22.44,-45.45443278752594,1
-22.32,-44.55820988586036,1
-22.2,-44.924140174102185,1
-22.08,-44.60544263833923,1
-21.96,-44.22648111644096,1
-21.84,-44.52712179999815,1
-21.72,-41.39847866349707,1
-21.599999999999998,-44.695390775443485,1
-21.48,-42.81923537764708,1
-21.36,-42.83385898987184,1
-21.24,-43.43787793273106,1
-21.119999999999997,-43.10960136435758,1
-21.0,-41.85222649026899,1
-20.88,-42.290813592912514,1
-20.759999999999998,-42.76247488295814,1
-20.639999999999997,-42.18597431915712,1
-20.52,-41.03133315887535,1
-20.4,-42.11182890702661,1
-20.279999999999998,-40.787071923335276,1
-20.159999999999997,-42.37675056733001,1
-20.04,-40.73135494095123,1
-19.919999999999998,-41.10187446359414,1
-19.799999999999997,-39.997219409228954,1
-19.679999999999996,-40.66001122046527,1
-19.56,-39.28909108612488,1
-19.44,-40.444554177005955,1
-19.32,-39.42637406630631,1
-19.2,-38.94362571403545,1
-19.080000000000002,-39.3485324213846,1
-18.96,-38.499031187895085,1
-18.84,-37.221546593083296,1
-18.72,-37.51981131225031,1
-18.6,-38.44631757013698,1
-18.48,-37.840681348504184,1
-18.36,-37.962348670137054,1
-18.24,-36.30166022973874,1
-18.12,-36.04014761456734,1
-18.0,-36.8208082965361,1
-17.88,-37.818690728275044,1
-17.759999999999998,-36.2264958446375,1
-17.64,-36.92081484207371,1
-17.52,-36.49845502057188,1
-17.400000000000002,-36.332854412080984,1
-17.28,-34.170845074979276,1
-17.160000000000004,-34.55651911343322,1
-17.040000000000003,-34.35208345794453,1
-16.92,-35.81685438695329,1
-16.8,-33.594042735577965,1
-16.68,-34.03170558382404,1
-16.560000000000002,-33.42306733695032,1
-16.44,-32.517600146217305,1
-16.32,-34.68002520906362,1
-16.200000000000003,-32.21448870728405,1
-16.080000000000002,-32.8010194721826,1
-15.96,-33.067013686338406,1
-15.84,-33.61525467978821,1
-15.72,-30.836136270922285,1
-15.600000000000001,-30.29995992529959,1
-15.48,-30.9954032796593,1
-15.36,-32.553841923225484,1
-15.24,-31.900737571972126,1
-15.120000000000001,-29.63596207587004,1
-15.0,-30.549901637955884,1
-14.879999999999999,-31.57512551197726,1
-14.76,-30.211420181671496,1
-14.64,-30.62231194987322,1
-14.52,-30.254036928703243,1
-14.399999999999999,-29.247854767397804,1
-14.28,-29.168019153236667,1
-14.16,-28.53188569157679,1
-14.04,-27.96476595015028,1
-13.919999999999998,-28.8616517467603,1
-13.799999999999999,-28.774626081990306,1
-13.68,-28.12712032982617,1
-13.559999999999999,-28.411045763264244,1
-13.439999999999998,-27.81178866179258,1
-13.319999999999999,-27.344349485427614,1
-13.2,-27.256459050826077,1
-13.079999999999998,-26.76169431265355,1
-12.959999999999997,-25.957229975047273,1
-12.839999999999998,-24.782528010532033,1
-12.719999999999999,-25.997235833300117,1
-12.600000000000001,-25.366130060418026,1
-12.48,-26.443464441700453,1
-12.360000000000001,-26.80247995594948,1
-12.24,-25.784288087159677,1
-12.120000000000001,-24.72994930961738,1
-12.0,-25.10621441546504,1
-11.88,-24.227982374147295,1
-11.76,-24.104572064832553,1
-11.64,-23.458913500838147,1
-11.52,-23.55576882057357,1
-11.4,-23.57557329479352,1
-11.28,-23.702455700753635,1
-11.16,-22.65376610576965,1
-11.04,-22.974256940389697,1
-10.92,-23.296660343655144,1
-10.799999999999999,-21.028420052960655,1
-10.68,-21.57162868082787,1
-10.559999999999999,-21.68252989776699,1
-10.44,-21.766258529580853,1
-10.319999999999999,-20.435026697881607,1
-10.2,-21.381882443335847,1
-10.079999999999998,-20.484914847988538,1
-9.959999999999999,-21.65063186054787,1
-9.839999999999998,-20.945983290054347,1
-9.719999999999999,-19.507025165373054,1
-9.599999999999998,-19.890815228096457,1
-9.479999999999999,-20.660026015030688,1
-9.359999999999998,-18.764026855341285,1
-9.239999999999998,-19.184050869477343,1
-9.119999999999997,-19.19505225134349,1
-8.999999999999998,-19.411930938193258,1
-8.88,-17.019652636256442,1
-8.760000000000002,-17.86050843016834,1
-8.64,-17.96427072200532,1
-8.520000000000001,-18.29698863659492,1
-8.4,-17.30979943634271,1
-8.280000000000001,-18.003521278570407,1
-8.16,-17.384931664996675,1
-8.040000000000001,-18.304502469292043,1
-7.92,-16.131785171002832,1
-7.800000000000001,-15.435958008994941,1
-7.68,-16.346168245139527,1
-7.5600000000000005,-15.40125648810132,1
-7.4399999999999995,-15.65920800673091,1
-7.32,-15.851986800227333,1
-7.199999999999999,-15.065954846708106,1
-7.08,-14.09643772128843,1
-6.959999999999999,-14.19662333611006,1
-6.84,-14.261333408917084,1
-6.719999999999999,-13.627548738772983,1
-6.6,-13.840706004738681,1
-6.479999999999999,-13.94746205850057,1
-6.359999999999999,-13.63293806766301,1
-6.239999999999998,-12.660536671357246,1
-6.119999999999999,-12.639799128150697,1
-5.999999999999998,-11.59937556598628,1
-5.879999999999999,-13.576303811977189,1
-5.759999999999998,-12.561969728369965,1
-5.639999999999999,-12.402911615877988,1
-5.519999999999998,-11.398811109470799,1
-5.399999999999999,-11.565849448702082,1
-5.279999999999998,-11.592658454507784,1
-5.159999999999998,-10.299352176189245,1
-5.039999999999997,-10.032268562592067,1
-4.920000000000001,-9.438782479200034,1
-4.800000000000001,-8.946751795032485,1
-4.680000000000001,-9.871340615346096,1
-4.5600000000000005,-10.303403733368395,1
-4.44,-8.939609647423024,1
-4.32,-8.7561371927698,1
-4.2,-8.445950569737155,1
-4.08,-10.18641984042778,1
-3.96,-8.096941384904548,1
-3.84,-8.804603075585257,1
-3.7199999999999998,-8.739920976246326,1
-3.5999999999999996,-8.355243842411683,1
-3.4799999999999995,-7.854478835985941,1
-3.3599999999999994,-6.7854992161829015,1
-3.2399999999999993,-7.003521686318653,1
-3.119999999999999,-5.967971692379154,1
-2.999999999999999,-6.669967395989227,1
-2.879999999999999,-7.809053562663425,1
-2.759999999999999,-5.5577732750953635,1
-2.639999999999999,-5.645682858463228,1
-2.5199999999999987,-6.698521827065764,1
-2.3999999999999986,-5.5372753761082585,1
-2.2799999999999985,-5.127554022851459,1
-2.1599999999999984,-6.612167887572253,1
-2.0399999999999983,-5.036554126669184,1
-1.9199999999999984,-4.98095740854781,1
-1.7999999999999983,-3.9483271143373573,1
-1.6799999999999982,-4.344493323564105,1
-1.559999999999998,-4.827768695758489,1
-1.439999999999998,-3.3511072568155598,1
-1.3199999999999978,-3.6169416199171245,1
-1.200000000000001,-2.1502018225597146,1
-1.080000000000001,-2.0094581745432407,1
-0.9600000000000009,-3.7170502914009944,1
-0.8400000000000007,-3.0426280611527314,1
-0.7200000000000006,-1.4051874873827357,1
-0.6000000000000005,-1.6637525112737863,1
-0.4800000000000004,-1.6620218405683347,1
-0.3600000000000003,-0.5068655470536451,1
-0.2400000000000002,-2.2552759827830866,1
-0.1200000000000001,-0.38926396586083045,1
0.0,-1.746617805477378,1
0.1200000000000001,0.09895686487257738,1
0.2400000000000002,0.8556945564995335,1
0.3600000000000003,-0.24210683551698348,1
0.4800000000000004,-0.15439359325648683,1
0.6000000000000005,0.17201914521602601,1
0.7200000000000006,1.116843015500128,1
0.8400000000000007,0.9217617568612586,1
0.9600000000000009,1.0167630959505587,1
1.080000000000001,0.5477809490711354,1
1.200000000000001,0.7188165080922404,1
1.3200000000000012,1.732181287611447,1
1.4400000000000013,1.676007855874136,1
1.5600000000000014,1.9255824123199383,1
1.6800000000000015,2.463609186652122,1
1.8000000000000016,2.849027837954127,1
1.9200000000000017,3.171420691471959,1
2.040000000000002,2.46506406287949,1
2.160000000000002,2.9254958676793894,1
2.280000000000002,4.8679519295552955,1
2.400000000000002,4.265088411692501,1
2.5200000000000022,4.049173242959773,1
2.6400000000000023,4.528632406066466,1
2.7600000000000025,4.287096843813609,1
2.8800000000000026,4.516050614396368,1
3.0000000000000027,5.108509332731625,1
3.1200000000000028,4.524102849602691,1
3.240000000000003,5.774145858717548,1
3.360000000000003,4.272715432006373,1
3.480000000000003,5.613352747685525,1
3.600000000000003,6.709041158104845,1
3.7200000000000033,6.14010215659974,1
3.8400000000000034,6.249495196648253,1
3.9600000000000035,7.836918833747583,1
4.080000000000004,7.702610328024716,1
4.200000000000004,7.683724504039987,1
